trace_id,duration_seconds,input_tokens,output_tokens,total_tokens,web_agent_input_tokens,web_agent_output_tokens,web_agent_total_tokens,state_synthesis_input_tokens,state_synthesis_output_tokens,state_synthesis_total_tokens,metadata
66b2270b798e4441aeb05220d0a7ffcd,85.962531,92352.0,1769.0,94121.0,69542.0,1433.0,70975.0,22810.0,336.0,23146.0,"{""session"": ""pointbroadband"", ""variables"": {""address"": ""200 Frank H Ogawa Plz, Oakland, CA"", ""zip_code"": ""94612""}}"
6af430d2d72a0bfa408a22f2c110c487,74.220279,93478.0,1642.0,95120.0,70898.0,1333.0,72231.0,22580.0,309.0,22889.0,"{""session"": ""goenergynet"", ""variables"": {""address"": ""17th St, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Michelle"", ""name_l"": ""Gibson"", ""phone_num"": ""4251117520"", ""email"": ""prattsamantha@example.com""}}"
7984bdb067bf8aa0ba679fd82834020a,163.613055,170859.0,3771.0,174630.0,139809.0,3345.0,143154.0,31050.0,426.0,31476.0,"{""session"": ""peariver"", ""variables"": {""address"": ""200 Frank H Ogawa Plz, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Margaret"", ""name_l"": ""Jones"", ""phone_num"": ""3574169648"", ""email"": ""martinezscott@example.net""}}"
82ff747fda02387eb2c58fb9e8277e85,76.836933,92909.0,1606.0,94515.0,70311.0,1279.0,71590.0,22598.0,327.0,22925.0,"{""session"": ""goenergynet"", ""variables"": {""address"": ""1605 Clay St, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Danielle"", ""name_l"": ""Hernandez"", ""phone_num"": ""9625004238"", ""email"": ""lesliemorris@example.com""}}"
8851def63a17b4aa8360fb07b9d06fb9,157.064278,169643.0,3615.0,173258.0,138540.0,3163.0,141703.0,31103.0,452.0,31555.0,"{""session"": ""peariver"", ""variables"": {""address"": ""1700 Jefferson St, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Brian"", ""name_l"": ""Reyes"", ""phone_num"": ""8005657350"", ""email"": ""michaelmiller@example.org""}}"
9012837a1dae316b9eca1c00ad8d8378,103.921709,126307.0,2508.0,128815.0,103500.0,2217.0,105717.0,22807.0,291.0,23098.0,"{""session"": ""pointbroadband"", ""variables"": {""address"": ""1605 Clay St, Oakland, CA"", ""zip_code"": ""94612""}}"
92a7b19846fa98ebcec136a1cbc6b102,159.924312,171230.0,4367.0,175597.0,140139.0,3922.0,144061.0,31091.0,445.0,31536.0,"{""session"": ""peariver"", ""variables"": {""address"": ""1625 Clay St, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Nathan"", ""name_l"": ""Dickson"", ""phone_num"": ""3376502142"", ""email"": ""justinwallace@example.org""}}"
a5f49e05ae69a95fcd29a96bd29384f8,104.619086,103785.0,2014.0,105799.0,81039.0,1717.0,82756.0,22746.0,297.0,23043.0,"{""session"": ""ozarkfiber"", ""variables"": {""address"": ""200 Frank H Ogawa Plz, Oakland, CA"", ""zip_code"": ""94612""}}"
a6c73754afe96a868db4672ff0213e90,104.326122,104089.0,2046.0,106135.0,81346.0,1724.0,83070.0,22743.0,322.0,23065.0,"{""session"": ""ozarkfiber"", ""variables"": {""address"": ""1700 Jefferson St, Oakland, CA"", ""zip_code"": ""94612""}}"
ac5867a385334384a8bf67cc22231908,135.818415,145920.0,3329.0,149249.0,114627.0,2871.0,117498.0,31293.0,458.0,31751.0,"{""session"": ""teammidwest"", ""variables"": {""address"": ""200 Frank H Ogawa Plz, Oakland, CA"", ""zip_code"": ""94612""}}"
bcac9710c92ec377e13a6446b5eec505,141.016842,145971.0,3067.0,149038.0,114672.0,2555.0,117227.0,31299.0,512.0,31811.0,"{""session"": ""teammidwest"", ""variables"": {""address"": ""1625 Clay St, Oakland, CA"", ""zip_code"": ""94612""}}"
cdf5206191e29b63c849bbae31abfcf7,96.216453,93332.0,1937.0,95269.0,70588.0,1629.0,72217.0,22744.0,308.0,23052.0,"{""session"": ""ozarkfiber"", ""variables"": {""address"": ""1701 San Pablo Ave, Oakland, CA"", ""zip_code"": ""94612""}}"
cf42a3c9ab4582af90f57e92cabc539b,139.100905,167101.0,3339.0,170440.0,136670.0,2899.0,139569.0,30431.0,440.0,30871.0,"{""session"": ""infinium"", ""variables"": {""address"": ""1625 Clay St, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Joshua"", ""name_l"": ""Mendez"", ""phone_num"": ""5747366953"", ""email"": ""frank81@example.org""}}"
d0659088f7a88faa8a553de97f218ba7,136.630572,167025.0,3234.0,170259.0,136582.0,2801.0,139383.0,30443.0,433.0,30876.0,"{""session"": ""infinium"", ""variables"": {""address"": ""1605 Clay St, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Emily"", ""name_l"": ""Stout"", ""phone_num"": ""4967742388"", ""email"": ""paul86@example.com""}}"
d320323355e4d5d0522ef4679c27b36d,107.12638,125284.0,2634.0,127918.0,102849.0,2314.0,105163.0,22435.0,320.0,22755.0,"{""session"": ""etex"", ""variables"": {""address"": ""1700 Jefferson St, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Eric"", ""name_l"": ""Carpenter"", ""phone_num"": ""5497552973"", ""email"": ""ndennis@example.org""}}"
d65f749fe3521a52a1658dce9861b487,165.43365,179646.0,3710.0,183356.0,148541.0,3278.0,151819.0,31105.0,432.0,31537.0,"{""session"": ""peariver"", ""variables"": {""address"": ""17th St, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Natalie"", ""name_l"": ""Thompson"", ""phone_num"": ""2133743568"", ""email"": ""ramseybrittany@example.org""}}"
d8c65d7bb2fb2eada41bf435ab0af1ad,81.647654,95650.0,1774.0,97424.0,71838.0,1447.0,73285.0,23812.0,327.0,24139.0,"{""session"": ""buckeyebroadband"", ""variables"": {""address"": ""5937 BARKWOOD LN, SYLVANIA, OH, 43560""}}"
db7d18cf142bd800bf55731fb5b2f5b4,123.848594,143926.0,3394.0,147320.0,113738.0,2940.0,116678.0,30188.0,454.0,30642.0,"{""session"": ""etex"", ""variables"": {""address"": ""17th St, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Melissa"", ""name_l"": ""Liu"", ""phone_num"": ""7513578999"", ""email"": ""hollowaywilliam@example.net""}}"
e0b0ffa02b2a80c55124ce3fcf003d8a,155.50459,169302.0,3701.0,173003.0,138876.0,3285.0,142161.0,30426.0,416.0,30842.0,"{""session"": ""infinium"", ""variables"": {""address"": ""17th St, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Allison"", ""name_l"": ""Joseph"", ""phone_num"": ""6322343891"", ""email"": ""craig92@example.org""}}"
e6c69341c417f9fb12954257aa0f6f45,78.877766,93094.0,1763.0,94857.0,70493.0,1459.0,71952.0,22601.0,304.0,22905.0,"{""session"": ""goenergynet"", ""variables"": {""address"": ""1700 Jefferson St, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Laura"", ""name_l"": ""Bean"", ""phone_num"": ""8578901015"", ""email"": ""kevinking@example.org""}}"
e8441026dcb7994e537e14b9f1307f7e,85.70845,96151.0,1720.0,97871.0,72338.0,1399.0,73737.0,23813.0,321.0,24134.0,"{""session"": ""buckeyebroadband"", ""variables"": {""address"": ""8967 SUMMERFIELD RD, LAMBERTVILLE, MI, 48144""}}"
ecaaea2ae90f9e7fb32c3b8e7595500e,162.944726,168337.0,3477.0,171814.0,137923.0,3022.0,140945.0,30414.0,455.0,30869.0,"{""session"": ""infinium"", ""variables"": {""address"": ""1700 Jefferson St, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Joy"", ""name_l"": ""Thomas"", ""phone_num"": ""9568746709"", ""email"": ""robertcox@example.com""}}"
fac9e34d3820bd979572f9eb6f8dec8a,160.546684,148283.0,3598.0,151881.0,116996.0,3056.0,120052.0,31287.0,542.0,31829.0,"{""session"": ""teammidwest"", ""variables"": {""address"": ""1700 Jefferson St, Oakland, CA"", ""zip_code"": ""94612""}}"
fb89bbb398fa61e4ac765cecf259b315,101.341735,103549.0,2118.0,105667.0,80806.0,1816.0,82622.0,22743.0,302.0,23045.0,"{""session"": ""ozarkfiber"", ""variables"": {""address"": ""1605 Clay St, Oakland, CA"", ""zip_code"": ""94612""}}"
