trace_id,duration_seconds,input_tokens,output_tokens,total_tokens,web_agent_input_tokens,web_agent_output_tokens,web_agent_total_tokens,state_synthesis_input_tokens,state_synthesis_output_tokens,state_synthesis_total_tokens,metadata
4f67c400b051a6c7c1e858bc73565838,112.9218,133018.0,2468.0,135486.0,102494.0,2059.0,104553.0,30524.0,409.0,30933.0,"{""session"": ""gigupgreenwood"", ""variables"": {""address"": ""1605 Clay St, Oakland, CA"", ""zip_code"": ""94612""}}"
523e8082c3b2449b5f35e70a262e58f9,125.217391,143757.0,3041.0,146798.0,113503.0,2595.0,116098.0,30254.0,446.0,30700.0,"{""session"": ""etex"", ""variables"": {""address"": ""1605 Clay St, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Alexandra"", ""name_l"": ""Bush"", ""phone_num"": ""6689150966"", ""email"": ""kelseygoodwin@example.com""}}"
550d03fe60721f9e1de47b8c27777135,165.973474,168558.0,3676.0,172234.0,137467.0,3226.0,140693.0,31091.0,450.0,31541.0,"{""session"": ""peariver"", ""variables"": {""address"": ""1605 Clay St, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Richard"", ""name_l"": ""Stafford"", ""phone_num"": ""2416607394"", ""email"": ""marydavis@example.net""}}"
55156cf1e141ebffbbf3525842deaabc,160.165679,163494.0,3465.0,166959.0,125538.0,2909.0,128447.0,37956.0,556.0,38512.0,"{""session"": ""etex"", ""variables"": {""address"": ""200 Frank H Ogawa Plz, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Samantha"", ""name_l"": ""Wilson"", ""phone_num"": ""1281940142"", ""email"": ""xsullivan@example.net""}}"
58c4e5760777708363c3a8bd786a08e0,131.197411,145993.0,3297.0,149290.0,114694.0,2823.0,117517.0,31299.0,474.0,31773.0,"{""session"": ""teammidwest"", ""variables"": {""address"": ""1605 Clay St, Oakland, CA"", ""zip_code"": ""94612""}}"
59f9c6f4c81fdc5783a2e5fb360fcdfd,72.82545,74502.0,1186.0,75688.0,59320.0,996.0,60316.0,15182.0,190.0,15372.0,"{""session"": ""ezeefiber"", ""variables"": {""address"": ""200 Frank H Ogawa Plz, Oakland, CA"", ""zip_code"": ""94612""}}"
66b2270b798e4441aeb05220d0a7ffcd,85.962531,92352.0,1769.0,94121.0,69542.0,1433.0,70975.0,22810.0,336.0,23146.0,"{""session"": ""pointbroadband"", ""variables"": {""address"": ""200 Frank H Ogawa Plz, Oakland, CA"", ""zip_code"": ""94612""}}"
6af430d2d72a0bfa408a22f2c110c487,74.220279,93478.0,1642.0,95120.0,70898.0,1333.0,72231.0,22580.0,309.0,22889.0,"{""session"": ""goenergynet"", ""variables"": {""address"": ""17th St, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Michelle"", ""name_l"": ""Gibson"", ""phone_num"": ""4251117520"", ""email"": ""prattsamantha@example.com""}}"
6d17315fb7b507adeccebf678d834963,185.287555,176331.0,12138.0,188469.0,146051.0,11668.0,157719.0,30280.0,470.0,30750.0,"{""session"": ""lcub"", ""variables"": {""address"": ""200 Frank H Ogawa Plz, Oakland, CA"", ""zip_code"": ""94612""}}"
7984bdb067bf8aa0ba679fd82834020a,163.613055,170859.0,3771.0,174630.0,139809.0,3345.0,143154.0,31050.0,426.0,31476.0,"{""session"": ""peariver"", ""variables"": {""address"": ""200 Frank H Ogawa Plz, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Margaret"", ""name_l"": ""Jones"", ""phone_num"": ""3574169648"", ""email"": ""martinezscott@example.net""}}"
82ff747fda02387eb2c58fb9e8277e85,76.836933,92909.0,1606.0,94515.0,70311.0,1279.0,71590.0,22598.0,327.0,22925.0,"{""session"": ""goenergynet"", ""variables"": {""address"": ""1605 Clay St, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Danielle"", ""name_l"": ""Hernandez"", ""phone_num"": ""9625004238"", ""email"": ""lesliemorris@example.com""}}"
8849eebee16919f49356ca444ed94a80,145.10362,166385.0,3490.0,169875.0,136063.0,3059.0,139122.0,30322.0,431.0,30753.0,"{""session"": ""lcub"", ""variables"": {""address"": ""1700 Jefferson St, Oakland, CA"", ""zip_code"": ""94612""}}"
8851def63a17b4aa8360fb07b9d06fb9,157.064278,169643.0,3615.0,173258.0,138540.0,3163.0,141703.0,31103.0,452.0,31555.0,"{""session"": ""peariver"", ""variables"": {""address"": ""1700 Jefferson St, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Brian"", ""name_l"": ""Reyes"", ""phone_num"": ""8005657350"", ""email"": ""michaelmiller@example.org""}}"
8dbbef8cd963aea00162fa07d297de3f,134.411901,164461.0,3137.0,167598.0,134077.0,2704.0,136781.0,30384.0,433.0,30817.0,"{""session"": ""lcub"", ""variables"": {""address"": ""1605 Clay St, Oakland, CA"", ""zip_code"": ""94612""}}"
9012837a1dae316b9eca1c00ad8d8378,103.921709,126307.0,2508.0,128815.0,103500.0,2217.0,105717.0,22807.0,291.0,23098.0,"{""session"": ""pointbroadband"", ""variables"": {""address"": ""1605 Clay St, Oakland, CA"", ""zip_code"": ""94612""}}"
9149a7aef1d58313c68e11e5bface5d7,69.554435,74703.0,1266.0,75969.0,59528.0,1087.0,60615.0,15175.0,179.0,15354.0,"{""session"": ""ezeefiber"", ""variables"": {""address"": ""1625 Clay St, Oakland, CA"", ""zip_code"": ""94612""}}"
92a7b19846fa98ebcec136a1cbc6b102,159.924312,171230.0,4367.0,175597.0,140139.0,3922.0,144061.0,31091.0,445.0,31536.0,"{""session"": ""peariver"", ""variables"": {""address"": ""1625 Clay St, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Nathan"", ""name_l"": ""Dickson"", ""phone_num"": ""3376502142"", ""email"": ""justinwallace@example.org""}}"
a5f49e05ae69a95fcd29a96bd29384f8,104.619086,103785.0,2014.0,105799.0,81039.0,1717.0,82756.0,22746.0,297.0,23043.0,"{""session"": ""ozarkfiber"", ""variables"": {""address"": ""200 Frank H Ogawa Plz, Oakland, CA"", ""zip_code"": ""94612""}}"
a6c73754afe96a868db4672ff0213e90,104.326122,104089.0,2046.0,106135.0,81346.0,1724.0,83070.0,22743.0,322.0,23065.0,"{""session"": ""ozarkfiber"", ""variables"": {""address"": ""1700 Jefferson St, Oakland, CA"", ""zip_code"": ""94612""}}"
ac5867a385334384a8bf67cc22231908,135.818415,145920.0,3329.0,149249.0,114627.0,2871.0,117498.0,31293.0,458.0,31751.0,"{""session"": ""teammidwest"", ""variables"": {""address"": ""200 Frank H Ogawa Plz, Oakland, CA"", ""zip_code"": ""94612""}}"
b88c2b69abd1900bb6ac52add8b50007,156.631863,171308.0,4343.0,175651.0,140797.0,3854.0,144651.0,30511.0,489.0,31000.0,"{""session"": ""firefly"", ""variables"": {""address"": ""1605 Clay St, Oakland, CA"", ""zip_code"": ""94612""}}"
b9415fca5ae8b8d96a4849ea0d7ce6cd,73.422665,82785.0,1409.0,84194.0,59605.0,1134.0,60739.0,23180.0,275.0,23455.0,"{""session"": ""ezeefiber"", ""variables"": {""address"": ""1605 Clay St, Oakland, CA"", ""zip_code"": ""94612""}}"
bb8bc3d3c7d20f40432f1994573fc0e0,193.830293,207157.0,4952.0,212109.0,176336.0,4489.0,180825.0,30821.0,463.0,31284.0,"{""session"": ""zirrus"", ""variables"": {""address"": ""1625 Clay St, Oakland, CA"", ""zip_code"": ""94612""}}"
bcac9710c92ec377e13a6446b5eec505,141.016842,145971.0,3067.0,149038.0,114672.0,2555.0,117227.0,31299.0,512.0,31811.0,"{""session"": ""teammidwest"", ""variables"": {""address"": ""1625 Clay St, Oakland, CA"", ""zip_code"": ""94612""}}"
c9a7d5162e440a583c028bd102bb5f07,137.474976,165232.0,3078.0,168310.0,134720.0,2615.0,137335.0,30512.0,463.0,30975.0,"{""session"": ""firefly"", ""variables"": {""address"": ""1700 Jefferson St, Oakland, CA"", ""zip_code"": ""94612""}}"
ca69c65deb91de1da90e1ba25beacd19,140.624973,166341.0,3681.0,170022.0,135818.0,3248.0,139066.0,30523.0,433.0,30956.0,"{""session"": ""firefly"", ""variables"": {""address"": ""200 Frank H Ogawa Plz, Oakland, CA"", ""zip_code"": ""94612""}}"
cd42455b6a8370a71b1b8d4dc7cb8c3b,158.112792,166896.0,3738.0,170634.0,136378.0,3262.0,139640.0,30518.0,476.0,30994.0,"{""session"": ""firefly"", ""variables"": {""address"": ""17th St, Oakland, CA"", ""zip_code"": ""94612""}}"
cdf5206191e29b63c849bbae31abfcf7,96.216453,93332.0,1937.0,95269.0,70588.0,1629.0,72217.0,22744.0,308.0,23052.0,"{""session"": ""ozarkfiber"", ""variables"": {""address"": ""1701 San Pablo Ave, Oakland, CA"", ""zip_code"": ""94612""}}"
cf42a3c9ab4582af90f57e92cabc539b,139.100905,167101.0,3339.0,170440.0,136670.0,2899.0,139569.0,30431.0,440.0,30871.0,"{""session"": ""infinium"", ""variables"": {""address"": ""1625 Clay St, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Joshua"", ""name_l"": ""Mendez"", ""phone_num"": ""5747366953"", ""email"": ""frank81@example.org""}}"
d0659088f7a88faa8a553de97f218ba7,136.630572,167025.0,3234.0,170259.0,136582.0,2801.0,139383.0,30443.0,433.0,30876.0,"{""session"": ""infinium"", ""variables"": {""address"": ""1605 Clay St, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Emily"", ""name_l"": ""Stout"", ""phone_num"": ""4967742388"", ""email"": ""paul86@example.com""}}"
d320323355e4d5d0522ef4679c27b36d,107.12638,125284.0,2634.0,127918.0,102849.0,2314.0,105163.0,22435.0,320.0,22755.0,"{""session"": ""etex"", ""variables"": {""address"": ""1700 Jefferson St, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Eric"", ""name_l"": ""Carpenter"", ""phone_num"": ""5497552973"", ""email"": ""ndennis@example.org""}}"
d372567794572c92fac7585f79386e9c,80.980942,82795.0,1483.0,84278.0,59615.0,1158.0,60773.0,23180.0,325.0,23505.0,"{""session"": ""ezeefiber"", ""variables"": {""address"": ""1700 Jefferson St, Oakland, CA"", ""zip_code"": ""94612""}}"
d44b98a1b561277e31e4eea311618fb7,172.909949,177425.0,3776.0,181201.0,146707.0,3312.0,150019.0,30718.0,464.0,31182.0,"{""session"": ""dftcommunications"", ""variables"": {""address"": ""1700 Jefferson St, Oakland, CA"", ""zip_code"": ""94612""}}"
d65f749fe3521a52a1658dce9861b487,165.43365,179646.0,3710.0,183356.0,148541.0,3278.0,151819.0,31105.0,432.0,31537.0,"{""session"": ""peariver"", ""variables"": {""address"": ""17th St, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Natalie"", ""name_l"": ""Thompson"", ""phone_num"": ""2133743568"", ""email"": ""ramseybrittany@example.org""}}"
d6a564838b1b7e28b6fb7915713f32cf,179.037939,173950.0,12198.0,186148.0,143585.0,11735.0,155320.0,30365.0,463.0,30828.0,"{""session"": ""lcub"", ""variables"": {""address"": ""1625 Clay St, Oakland, CA"", ""zip_code"": ""94612""}}"
d8c65d7bb2fb2eada41bf435ab0af1ad,81.647654,95650.0,1774.0,97424.0,71838.0,1447.0,73285.0,23812.0,327.0,24139.0,"{""session"": ""buckeyebroadband"", ""variables"": {""address"": ""5937 BARKWOOD LN, SYLVANIA, OH, 43560""}}"
dab2c317a77eacfcc3c1621e0c39a28d,261.801212,201014.0,4820.0,205834.0,162104.0,4177.0,166281.0,38910.0,643.0,39553.0,"{""session"": ""zirrus"", ""variables"": {""address"": ""1700 Jefferson St, Oakland, CA"", ""zip_code"": ""94612""}}"
db7d18cf142bd800bf55731fb5b2f5b4,123.848594,143926.0,3394.0,147320.0,113738.0,2940.0,116678.0,30188.0,454.0,30642.0,"{""session"": ""etex"", ""variables"": {""address"": ""17th St, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Melissa"", ""name_l"": ""Liu"", ""phone_num"": ""7513578999"", ""email"": ""hollowaywilliam@example.net""}}"
e0b0ffa02b2a80c55124ce3fcf003d8a,155.50459,169302.0,3701.0,173003.0,138876.0,3285.0,142161.0,30426.0,416.0,30842.0,"{""session"": ""infinium"", ""variables"": {""address"": ""17th St, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Allison"", ""name_l"": ""Joseph"", ""phone_num"": ""6322343891"", ""email"": ""craig92@example.org""}}"
e6c69341c417f9fb12954257aa0f6f45,78.877766,93094.0,1763.0,94857.0,70493.0,1459.0,71952.0,22601.0,304.0,22905.0,"{""session"": ""goenergynet"", ""variables"": {""address"": ""1700 Jefferson St, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Laura"", ""name_l"": ""Bean"", ""phone_num"": ""8578901015"", ""email"": ""kevinking@example.org""}}"
e6c6ab3f9435b28d195f45af70dfe4f4,225.985068,297544.0,6049.0,303593.0,266948.0,5575.0,272523.0,30596.0,474.0,31070.0,"{""session"": ""dftcommunications"", ""variables"": {""address"": ""1605 Clay St, Oakland, CA"", ""zip_code"": ""94612""}}"
e82cf68e978f96ef9a737fc4bec0a920,182.349194,175722.0,11639.0,187361.0,144998.0,11189.0,156187.0,30724.0,450.0,31174.0,"{""session"": ""dftcommunications"", ""variables"": {""address"": ""17th St, Oakland, CA"", ""zip_code"": ""94612""}}"
e8441026dcb7994e537e14b9f1307f7e,85.70845,96151.0,1720.0,97871.0,72338.0,1399.0,73737.0,23813.0,321.0,24134.0,"{""session"": ""buckeyebroadband"", ""variables"": {""address"": ""8967 SUMMERFIELD RD, LAMBERTVILLE, MI, 48144""}}"
ebfbbe727f1311cd287b3349f9b739e4,146.341105,135072.0,3965.0,139037.0,104533.0,3557.0,108090.0,30539.0,408.0,30947.0,"{""session"": ""gigupgreenwood"", ""variables"": {""address"": ""200 Frank H Ogawa Plz, Oakland, CA"", ""zip_code"": ""94612""}}"
ecaaea2ae90f9e7fb32c3b8e7595500e,162.944726,168337.0,3477.0,171814.0,137923.0,3022.0,140945.0,30414.0,455.0,30869.0,"{""session"": ""infinium"", ""variables"": {""address"": ""1700 Jefferson St, Oakland, CA"", ""zip_code"": ""94612"", ""name_f"": ""Joy"", ""name_l"": ""Thomas"", ""phone_num"": ""9568746709"", ""email"": ""robertcox@example.com""}}"
ed4bb81e55ed9263db55437f3780318b,147.376325,177446.0,4074.0,181520.0,146973.0,3655.0,150628.0,30473.0,419.0,30892.0,"{""session"": ""gigupgreenwood"", ""variables"": {""address"": ""17th St, Oakland, CA"", ""zip_code"": ""94612""}}"
ee466ac2573440097ff88c1be3255551,115.989215,133128.0,2860.0,135988.0,102604.0,2420.0,105024.0,30524.0,440.0,30964.0,"{""session"": ""gigupgreenwood"", ""variables"": {""address"": ""1700 Jefferson St, Oakland, CA"", ""zip_code"": ""94612""}}"
ee8d60283d7c9cda16c436de066f48e0,139.421164,167657.0,3808.0,171465.0,137140.0,3369.0,140509.0,30517.0,439.0,30956.0,"{""session"": ""firefly"", ""variables"": {""address"": ""1625 Clay St, Oakland, CA"", ""zip_code"": ""94612""}}"
f19bf96f28d276be09e48de7092ae0fe,181.163473,166647.0,3521.0,170168.0,135818.0,3052.0,138870.0,30829.0,469.0,31298.0,"{""session"": ""zirrus"", ""variables"": {""address"": ""17th St, Oakland, CA"", ""zip_code"": ""94612""}}"
f6e9a2c86331da12b479ca73eedabd1a,181.4736,195074.0,4586.0,199660.0,164247.0,4123.0,168370.0,30827.0,463.0,31290.0,"{""session"": ""zirrus"", ""variables"": {""address"": ""1605 Clay St, Oakland, CA"", ""zip_code"": ""94612""}}"
fac9e34d3820bd979572f9eb6f8dec8a,160.546684,148283.0,3598.0,151881.0,116996.0,3056.0,120052.0,31287.0,542.0,31829.0,"{""session"": ""teammidwest"", ""variables"": {""address"": ""1700 Jefferson St, Oakland, CA"", ""zip_code"": ""94612""}}"
fb89bbb398fa61e4ac765cecf259b315,101.341735,103549.0,2118.0,105667.0,80806.0,1816.0,82622.0,22743.0,302.0,23045.0,"{""session"": ""ozarkfiber"", ""variables"": {""address"": ""1605 Clay St, Oakland, CA"", ""zip_code"": ""94612""}}"
fdc19b1facc7d6ce8f445882e271f1ca,139.335972,165790.0,3701.0,169491.0,135425.0,3247.0,138672.0,30365.0,454.0,30819.0,"{""session"": ""lcub"", ""variables"": {""address"": ""17th St, Oakland, CA"", ""zip_code"": ""94612""}}"
